,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,copyright,country,currency,releaseDate,primaryGenreName,previewUrl,description,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,collectionArtistId,collectionArtistViewUrl,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,contentAdvisoryRating,shortDescription,longDescription,hasITunesExtras,collectionArtistName,amgArtistId
103,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1965-07-19T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/de/d1/29/ded1292f-b2ad-224a-c4f8-52563a009a7c/mzaf_5864644070426021308.plus.aac.p.m4a,,song,1441133711.0,Help!,Help!,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,1.0,139280.0,True,,,,,,,,,,,,
104,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1964-03-16T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/98/d5/1e/98d51e94-9eb6-5a26-9bed-cabe6d90ae6b/mzaf_9557910898937193181.plus.aac.p.m4a,,song,1441133471.0,Can't Buy Me Love,Can't Buy Me Love,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,7.0,133107.0,True,,,,,,,,,,,,
105,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/love-me-do-mono-version/1441132965?i=1441132983&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1962-10-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/26/97/bb/2697bb43-74a3-2670-f4c4-aa01a81dc456/mzaf_15290757336623077099.plus.aac.p.m4a,,song,1441132983.0,Love Me Do (Mono Version),Love Me Do (Mono Version),https://music.apple.com/us/album/love-me-do-mono-version/1441132965?i=1441132983&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,1.0,141120.0,True,,,,,,,,,,,,
106,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/nowhere-man/1441132965?i=1441133732&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/2e/19/dd/2e19ddff-c3d9-b64e-bab9-af2a0e466d58/mzaf_10087742692443569852.plus.aac.p.m4a,,song,1441133732.0,Nowhere Man,Nowhere Man,https://music.apple.com/us/album/nowhere-man/1441132965?i=1441133732&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,7.0,164187.0,True,,,,,,,,,,,,
107,track,136975.0,1474815798.0,The Beatles,Abbey Road (2019 Mix),Abbey Road (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/here-comes-the-sun-2019-mix/1474815798?i=1474815898&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/48/53/43/485343e3-dd6a-0034-faec-f4b6403f8108/13UMGIM63890.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/48/53/43/485343e3-dd6a-0034-faec-f4b6403f8108/13UMGIM63890.rgb.jpg/100x100bb.jpg,12.99,notExplicit,17.0,,USA,USD,1969-09-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ef/59/a8/ef59a890-f6be-4335-f328-907511f9406f/mzaf_12518793744206562203.plus.aac.p.m4a,,song,1474815898.0,Here Comes the Sun (2019 Mix),Here Comes the Sun (2019 Mix),https://music.apple.com/us/album/here-comes-the-sun-2019-mix/1474815798?i=1474815898&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/48/53/43/485343e3-dd6a-0034-faec-f4b6403f8108/13UMGIM63890.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,7.0,185707.0,True,,,,,,,,,,,,
108,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/got-to-get-you-into-my-life-glee-cast-version/696884325?i=696885131&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b8/9a/e1/b89ae1a7-8701-548e-c7b7-908f5cd1bd36/mzaf_11917195104528063893.plus.aac.p.m4a,,song,696885131.0,Got To Get You Into My Life (Glee Cast Version),Got To Get You Into My Life (Glee Cast Version),https://music.apple.com/us/album/got-to-get-you-into-my-life-glee-cast-version/696884325?i=696885131&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,3.0,149520.0,True,,,,,,,,,,,,
109,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/please-please-me-mono-version/1441132965?i=1441132990&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1963-01-11T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ce/35/18/ce3518f8-5e3a-67a0-ad63-2d08d5b53181/mzaf_16163947130896274966.plus.aac.p.m4a,,song,1441132990.0,Please Please Me (Mono Version),Please Please Me (Mono Version),https://music.apple.com/us/album/please-please-me-mono-version/1441132965?i=1441132990&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,2.0,121333.0,True,,,,,,,,,,,,
110,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/a-hard-days-night-glee-cast-version/696884325?i=696885294&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fd/52/a4/fd52a4ad-5046-7522-902e-3b7feef9d3d2/mzaf_9837975966592447662.plus.aac.p.m4a,,song,696885294.0,A Hard Day's Night (Glee Cast Version),A Hard Day's Night (Glee Cast Version),https://music.apple.com/us/album/a-hard-days-night-glee-cast-version/696884325?i=696885294&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,6.0,147120.0,True,,,,,,,,,,,,
111,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/from-me-to-you-mono-version/1441132965?i=1441133324&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1963-01-11T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b2/86/40/b2864073-26e4-d45e-7b36-5c62933dd1a4/mzaf_5391210983472492792.plus.aac.p.m4a,,song,1441133324.0,From Me to You (Mono Version),From Me to You (Mono Version),https://music.apple.com/us/album/from-me-to-you-mono-version/1441132965?i=1441133324&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,3.0,117907.0,True,,,,,,,,,,,,
112,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/drive-my-car/1441132965?i=1441133727&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/40/c4/db/40c4dbb4-d31f-2953-45a5-1d3dd126215e/mzaf_15807194714335181060.plus.aac.p.m4a,,song,1441133727.0,Drive My Car,Drive My Car,https://music.apple.com/us/album/drive-my-car/1441132965?i=1441133727&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,5.0,148453.0,True,,,,,,,,,,,,
113,track,12224.0,585812146.0,"Paul McCartney, Dave Grohl, Krist Novoselic & Pat Smear",Sound City - Real to Reel,Sound City - Real to Reel,https://music.apple.com/us/artist/paul-mccartney/12224?uo=4,https://music.apple.com/us/album/cut-me-some-slack/585812146?i=585813126&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a6/e7/e8/a6e7e890-f9db-0ad8-9a9d-7863f4ab16ca/886443798946.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a6/e7/e8/a6e7e890-f9db-0ad8-9a9d-7863f4ab16ca/886443798946.jpg/100x100bb.jpg,9.99,notExplicit,11.0,,USA,USD,2013-03-08T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/22/3e/55/223e5509-04aa-10bb-0db2-3cb550d3838a/mzaf_5294124872819834582.plus.aac.p.m4a,,song,585813126.0,Cut Me Some Slack,Cut Me Some Slack,https://music.apple.com/us/album/cut-me-some-slack/585812146?i=585813126&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a6/e7/e8/a6e7e890-f9db-0ad8-9a9d-7863f4ab16ca/886443798946.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,9.0,278053.0,True,585813050.0,https://music.apple.com/us/artist/sound-city-real-to-reel/585813050?uo=4,,,,,,,,,Sound City - Real to Reel,
114,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/help-glee-cast-version/696884325?i=696885232&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d6/00/f1/d600f13c-3834-aafa-9f06-a0a6f45523e4/mzaf_10786530010104579254.plus.aac.p.m4a,,song,696885232.0,Help (Glee Cast Version),Help (Glee Cast Version),https://music.apple.com/us/album/help-glee-cast-version/696884325?i=696885232&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,5.0,138133.0,True,,,,,,,,,,,,
115,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yellow-submarine/1441132965?i=1441134128&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1966-08-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/95/1a/af/951aafdd-9259-baef-20e7-43cb388673dc/mzaf_14341810919717932259.plus.aac.p.m4a,,song,1441134128.0,Yellow Submarine,Yellow Submarine,https://music.apple.com/us/album/yellow-submarine/1441132965?i=1441134128&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,13.0,157536.0,True,,,,,,,,,,,,
116,track,136975.0,1441164359.0,The Beatles,Rubber Soul,Rubber Soul,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/in-my-life/1441164359?i=1441164829&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14.0,,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/65/7c/4b/657c4b25-a530-9430-0af0-5f0a8cfbebfd/mzaf_1409458043960066149.plus.aac.p.m4a,,song,1441164829.0,In My Life,In My Life,https://music.apple.com/us/album/in-my-life/1441164359?i=1441164829&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,11.0,146333.0,True,,,,,,,,,,,,
117,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/youve-got-to-hide-your-love-away-glee-cast-version/696884325?i=696885173&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/29/13/cf/2913cfdc-e8ed-20ee-f240-096ecd922b12/mzaf_2167063295812116768.plus.aac.p.m4a,,song,696885173.0,You've Got To Hide Your Love Away (Glee Cast Version),You've Got To Hide Your Love Away (Glee Cast Version),https://music.apple.com/us/album/youve-got-to-hide-your-love-away-glee-cast-version/696884325?i=696885173&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,4.0,163227.0,True,,,,,,,,,,,,
118,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/i-saw-her-standing-there-glee-cast-version/696884325?i=696885436&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/21/2d/ad/212dad74-fc09-07b3-4c20-d8c29c4e194c/mzaf_12147381873037721356.plus.aac.p.m4a,,song,696885436.0,I Saw Her Standing There (Glee Cast Version),I Saw Her Standing There (Glee Cast Version),https://music.apple.com/us/album/i-saw-her-standing-there-glee-cast-version/696884325?i=696885436&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,7.0,160187.0,True,,,,,,,,,,,,
119,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/girl/1441132965?i=1441134119&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/24/72/41/2472411c-b6a7-38b5-7cc8-03e9cf625825/mzaf_916756917527712974.plus.aac.p.m4a,,song,1441134119.0,Girl,Girl,https://music.apple.com/us/album/girl/1441132965?i=1441134119&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,10.0,151533.0,True,,,,,,,,,,,,
120,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/drive-my-car-glee-cast-version/696884325?i=696884947&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/74/bc/9a/74bc9a97-8ea9-c0d0-2d57-01e23d036854/mzaf_17213628255702541937.plus.aac.p.m4a,,song,696884947.0,Drive My Car (Glee Cast Version),Drive My Car (Glee Cast Version),https://music.apple.com/us/album/drive-my-car-glee-cast-version/696884325?i=696884947&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,152947.0,True,,,,,,,,,,,,
121,track,136975.0,1440833098.0,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yesterday/1440833098?i=1440833891&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27.0,,USA,USD,1965-09-13T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/35/8d/76/358d76c8-c9f1-9a92-c119-d6f7b2809ec8/mzaf_5036670192802208679.plus.aac.p.m4a,,song,1440833891.0,Yesterday,Yesterday,https://music.apple.com/us/album/yesterday/1440833098?i=1440833891&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,11.0,125320.0,True,,,,,,,,,,,,
122,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/something-glee-cast-version/696884325?i=696885732&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/84/69/61/846961ee-c89f-068d-78a5-5333981c7f9d/mzaf_9305562666833732928.plus.aac.p.m4a,,song,696885732.0,Something (Glee Cast Version),Something (Glee Cast Version),https://music.apple.com/us/album/something-glee-cast-version/696884325?i=696885732&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,11.0,181600.0,True,,,,,,,,,,,,
123,track,4416594.0,1440853752.0,John Lennon,Imagine,Imagine,https://music.apple.com/us/artist/john-lennon/4416594?uo=4,https://music.apple.com/us/album/imagine/1440853752?i=1440853776&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/21/e3/b0/21e3b048-c917-92c4-bd7d-ace44797b388/13UABIM52808.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/21/e3/b0/21e3b048-c917-92c4-bd7d-ace44797b388/13UABIM52808.rgb.jpg/100x100bb.jpg,9.99,notExplicit,10.0,,USA,USD,1971-09-09T07:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ab/7a/1a/ab7a1a66-d08d-3b92-6f6b-8be7371e1381/mzaf_7468750881125139347.plus.aac.p.m4a,,song,1440853776.0,Imagine,Imagine,https://music.apple.com/us/album/imagine/1440853752?i=1440853776&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/21/e3/b0/21e3b048-c917-92c4-bd7d-ace44797b388/13UABIM52808.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,1.0,186853.0,True,,,,,,,,,,,,
